"","scientific_name","latitude","longitude","type","source","countryCode"
"1205","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1206","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1207","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1208","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1209","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1210","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1211","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1212","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1213","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1214","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1215","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1216","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1217","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1218","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1219","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1220","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1221","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1222","Bactris gasipaes",-8.54678559212553,-75.0487699002016,"G","Genesys","PER"
"1223","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1224","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1225","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1226","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1227","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1228","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1229","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1230","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1231","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1232","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1233","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1234","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1235","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1236","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1237","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1238","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1239","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1240","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1241","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1242","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1243","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1244","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1245","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1246","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1247","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1248","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1249","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1250","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1251","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1252","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1253","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1254","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1255","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1256","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1257","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1258","Bactris gasipaes",-8.85380894113945,-75.1230198764753,"G","Genesys","PER"
"1259","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1260","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1261","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1262","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1263","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1264","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1265","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1266","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1267","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1268","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1269","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1270","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1271","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1272","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1273","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1274","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1275","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1276","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1277","Bactris gasipaes",-8.35045052112391,-74.8541367752944,"G","Genesys","PER"
"1278","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1279","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1280","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1281","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1282","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1283","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1284","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1285","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1286","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1287","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1288","Bactris gasipaes",-6.00189213252623,-76.2518056484197,"G","Genesys","PER"
"1289","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1290","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1291","Bactris gasipaes",-6.01342635702405,-76.2465922631833,"G","Genesys","PER"
"1292","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1293","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1294","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1295","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1296","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1297","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1298","Bactris gasipaes",-8.85380894113945,-75.1230198764753,"G","Genesys","PER"
"1299","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1300","Bactris gasipaes",-8.86509750251212,-75.1473973037827,"G","Genesys","PER"
"1301","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1302","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
"1303","Bactris gasipaes",-5.90344846245476,-76.1845629692835,"G","Genesys","PER"
"1304","Bactris gasipaes",-8.45317397358712,-75.1032849424109,"G","Genesys","PER"
